Articlenumber;Type;Manufacturer;Model;Modeldescription;Languages;UnitPrice;IsDiscontinued;IsNew;IsSpecialPrice;Stock;DeliveryQuantity;DeliveryDay;EAN;IsVIPPrice;TimeStamp
707968;Handy;Apple;Apple iPhone 13 pro 256GB sierra blue EU;"- Type: Smartphone
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
- Weight: 204  g 
- Displaysize: 6.1 inches
- Displaytype: Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 1200 nits (peak)
-Memory int.: 256GB 6GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA,LTE,5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.5, 26mm (wide), 1.9µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 77mm (telephoto), PDAF, OIS, 3x optical zoom 12 MP, f/1.8, 13mm, 120° (ultrawide), PDAF TOF 3D LiDAR scanner (depth)
- Oper.System: 	iOS 15";;1047.5000;False;False;False;1;0.0;;194252717943;0;25/09/2022 09:29
707970;Tablet;Apple;Apple iPad Mini WiFi 64 Starlight EU;"- Type: Tablet
- WIFI only
- Dimensions: 195.4 x 134.8 x 6.3 mm
- Weight: 293 g
- Displaysize: 8.3 inches, 1488 x 2266 pixels
- Displaytype: Liquid Retina IPS LCD
- Memory int.: 64GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Connectivity: Bluetooth, Wi-Fi
- CPU: Hexa-core (2x2.93 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.8, (wide), AF
- Oper.System: iPadOS 15, upgradable to iPadOS 15.1";;439.5000;False;False;False;1;0.0;;194252527894;0;25/09/2022 09:29
707974;Handy;Apple;Apple iPhone 13 mini 128GB midnight EU;"- Type: Smartphone
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 131.5 x 64.2 x 7.7 mm (5.18 x 2.53 x 0.30 in)
- Weight: 141 g 
- Displaysize: 5.4 inches
- Displaytype: Super Retina XDR OLED, HDR10, Dolby Vision, 800 nits (typ), 1200 nits (peak)
- Memory int.: 128GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA,LTE,5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120°, 13mm (ultrawide)
- Oper.System: 	iOS 15";;657.5000;False;False;False;3;0.0;;194252868331;0;25/09/2022 09:29
707981;Handy;Apple;Apple iPhone 13 pro 256GB graphite DE;"- Type: Smartphone
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
- Weight: 204  g 
- Displaysize: 6.1 inches
- Displaytype: Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 1200 nits (peak)
-Memory int.: 256GB 6GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA,LTE,5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.5, 26mm (wide), 1.9µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 77mm (telephoto), PDAF, OIS, 3x optical zoom 12 MP, f/1.8, 13mm, 120° (ultrawide), PDAF TOF 3D LiDAR scanner (depth)
- Oper.System: 	iOS 15";;1049.5000;False;False;False;11;0.0;;194252716694;0;25/09/2022 09:29
708002;Handy;Apple;Apple iPhone 11 4G 128GB black EU;"- Type: Smartphone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1700(AWS)/1900/2100
- 4G Network: LTE 
- Sim-type: Nano-SIM
- Dimensions: 150.9 x 75.7 x 8.3 mm
- Weight: 194g
- Display size: 6.1 inches, 90.3 cm2 (~79.0% screen-to-body ratio), 828 x 1792 pixels
- Display type: IPS LCD capacitive touchscreen, 16M colors
- Memory int.: 128GB, 4GB RAM
- Card slot: No
- Keypad: full touch 
- Data transfer: GPRS, EDGE, GSM, HSDPA, LTE
- Connectivity: Bluetooth, Wi-Fi, NFC 
- Features: GPS, A-GPS, Glonass, Galileo, QZSS
- CPU: Apple A13 Bionic (7 nm+)
- Main Camera: Dual: 12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4µm, PDAF, OIS
12 MP, f/2.4, 13mm (ultrawide)
- Selfie Camera: 12 MP, f/2.2, TOF 3D camera
- Oper.System: iOS 13
- Stand-by: max. h
- Talk time: max. h
- Specials: IP68 dust/water resistant (up to 2m for 30 mins), Apple Pay (Visa, MasterCard, AMEX certified), Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Fast battery charging 18W, Qi wireless charging, Reverse wireless charging";;529.5000;False;False;False;32;0.0;;194252098974;0;25/09/2022 09:29
708005;Handy;Realme;Realme 9 Pro 6/128GB Midnight Black EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Hybrid Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 164.3 x 75.6 x 8.5 mm
- Weight: 195 g
- Displaysize: 6.6 inches 1080 x 2412 pixels
- Displaytype: IPS LCD
- Memory int.: 128GB, 6GB RAM
- Card slot: microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver)
- Camera: Triple 64 MP, f/1.8, 26mm (wide), PDAF 8 MP, f/2.2, 119°, 16mm (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
- Oper.System: Android 12, Realme UI 3.0";;209.5000;False;False;False;7;0.0;;6941399066960;0;25/09/2022 09:29
708053;Handy;Samsung;Samsung Galaxy S22 Dual Sim 8GB RAM 256GB Mystic White EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (2 Nano-SIMs + eSIM, dual stand-by)
- Dimensions: 146 x 70.6 x 7.6 mm
- Weight: 168 g
- Displaysize: 6.1"" 1080 x 2340 pixels
- Displaytype: Dynamic AMOLED 2X
- Memory int.: 256GB, 8GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi, NFC 
- CPU: Octa-core (1x2.8 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510)
- Camera: Quad 50 MP, f/1.8, 23mm (wide), 1/1.56"", 1.0µm, Dual Pixel PDAF, OIS 10 MP, f/2.4, 70mm (telephoto), 1/3.94"", 1.0µm, PDAF, OIS, 3x optical zoom 12 MP, f/2.2, 13mm, 120° (ultrawide), 1/2.55"" 1.4µm, Super Steady video
- Oper.System: Android 12, One UI 4.1";;629.5000;False;False;False;16;0.0;;8806092878433;0;25/09/2022 09:29
708054;Handy;Samsung;Samsung Galaxy S22 Dual Sim 8GB RAM 256GB Pink Gold EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (2 Nano-SIMs + eSIM, dual stand-by)
- Dimensions: 146 x 70.6 x 7.6 mm
- Weight: 168 g
- Displaysize: 6.1"" 1080 x 2340 pixels
- Displaytype: Dynamic AMOLED 2X
- Memory int.: 256GB, 8GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi, NFC 
- CPU: Octa-core (1x2.8 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510)
- Camera: Quad 50 MP, f/1.8, 23mm (wide), 1/1.56"", 1.0µm, Dual Pixel PDAF, OIS 10 MP, f/2.4, 70mm (telephoto), 1/3.94"", 1.0µm, PDAF, OIS, 3x optical zoom 12 MP, f/2.2, 13mm, 120° (ultrawide), 1/2.55"" 1.4µm, Super Steady video
- Oper.System: Android 12, One UI 4.1";;629.5000;False;False;False;16;0.0;;8806092987265;0;25/09/2022 09:29
708071;Handy;Apple;Apple iPhone 13 Pro Max 1TB Green EU;"- Type: Smartphone
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions:160.8 x 78.1 x 7.7 mm (6.33 x 3.07 x 0.30 in)
- Weight: 240  g 
- Displaysize: 6.7 inches
- Displaytype: Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 1200 nits (peak)
- Memory int.: 1TB 6GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA,LTE,5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.5, 26mm (wide), 1.9µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8,  (telephoto), PDAF, OIS, 3x optical zoom 12 MP, f/1.8, 13mm, 120° (ultrawide), PDAF TOF 3D LiDAR scanner (depth)
- Oper.System: 	iOS 15";;1469.5000;False;False;False;1;0.0;;194253125150;0;25/09/2022 09:29
708078;Handy;Samsung;Samsung A13 128GB black EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Nano-SIM - Dual Sim
- Dimensions: 165.1 x 76.4 x 8.8 mm
- Weight: 195g
- Displaysize: 6.6"" 1080 x 2408 pixels 
- Displaytype: 	P LCD
- Memory int.: 128GB, 4GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
- Camera: 50 MP, f/1.8, (wide), PDAF 5 MP, f/2.2, 123° (ultrawide), 1/5"", 1.12µm 2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
- Oper.System: Android 12, One UI 4.1";;149.5000;False;False;False;77;0.0;;8806094516807;0;25/09/2022 09:29
708079;Handy;Samsung;Samsung A13 128GB blue EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Nano-SIM - Dual Sim
- Dimensions: 165.1 x 76.4 x 8.8 mm
- Weight: 195g
- Displaysize: 6.6"" 1080 x 2408 pixels 
- Displaytype: 	P LCD
- Memory int.: 128GB, 4GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
- Camera: 50 MP, f/1.8, (wide), PDAF 5 MP, f/2.2, 123° (ultrawide), 1/5"", 1.12µm 2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
- Oper.System: Android 12, One UI 4.1";;149.5000;False;False;False;87;0.0;;8806094516043;0;25/09/2022 09:29
708080;Handy;Samsung;Samsung A13 128GB white EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Nano-SIM - Dual Sim
- Dimensions: 165.1 x 76.4 x 8.8 mm
- Weight: 195g
- Displaysize: 6.6"" 1080 x 2408 pixels 
- Displaytype: 	P LCD
- Memory int.: 128GB, 4GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
- Camera: 50 MP, f/1.8, (wide), PDAF 5 MP, f/2.2, 123° (ultrawide), 1/5"", 1.12µm 2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
- Oper.System: Android 12, One UI 4.1";;149.5000;False;False;False;9;0.0;;8806094516227;0;25/09/2022 09:29
708088;Handy;Samsung;Samsung Galaxy S22 Ultra Dual Sim 12GB RAM 256GB White EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (2 Nano-SIMs + eSIM, dual stand-by)
- Dimensions: 163.3 x 77.9 x 8.9 mm
- Weight: 229 g
- Displaysize:6.8"" 1440 x 3088 pixels
- Displaytype: Dynamic AMOLED 2X
- Memory int.: 256GB, 12GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi, NFC 
- CPU: Octa-core (1x2.8 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510)
- Camera: Quad 108 MP, f/1.8, 23mm (wide), 1/1.33"", 0.8µm, PDAF, Laser AF, OIS 10 MP, f/4.9, 230mm (periscope telephoto), 1/3.52"", 1.12µm, dual pixel PDAF, OIS, 10x optical zoom 10 MP, f/2.4, 70mm (telephoto), 1/3.52"", 1.12µm, dual pixel PDAF, OIS, 3x optical zoom 12 MP, f/2.2, 13mm, 120° (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF, Super Steady video
- Oper.System: Android 12, One UI 4.1";;909.5000;False;False;False;24;0.0;;8806092878792;0;25/09/2022 09:29
708095;Handy;Apple;Apple REFURBISHED iPhone XS 4G 64GB black Grade A;"- REFURBISHED!

Grade A
Case: Without signs of use, like new.
Screen: Without scratches, like new.
Grade B
Case: May show slight signs of use (micro scratches).
Screen: May have light scratches, not visible when screen is activated.
Grade C
Case: Clearly visible signs of use (scratches/dents).
Screen: May have light scratches, not visible when screen is activated.

Battery Capacity Of At Least 85% Guaranteed

- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100
- 4G Network: LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 14(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 29(700), 30(2300), 32(1500), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500), 46, 66(1700/2100), 71(600) 
- Sim-type: Nano-SIM and e-SIM
- Dimensions: 143.6 x 70.9 x 7.7 mm
- Weight: 177g
- Display size: 5.8 inches, 84.4 cm2 (~82.9% screen-to-body ratio)
- Display type: Super AMOLED capacitive touchscreen, 16M colors, 1125 x 2436 pixels
- Memory int.: 64 GB, 4 GB RAM
- Card slot: No
- Keypad: full touch 
- Data transfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi, NFC 
- Features: GPS, A-GPS
- CPU: Hexa-core, Apple A12 Bionic
- Main Camera: 12 MP, f/1.8, 28mm, 1/2.6"", 1.4µm, OIS, PDAF 
12 MP, f/2.4, 52mm, 1.0µm, OIS, PDAF, 2x optical zoom
- Selfie Camera: 7 MP, f/2.2, 32mm
- Oper.System: iOS 12";;269.5000;False;False;False;41;0.0;;Refurbished;0;25/09/2022 09:29
708099;Handy;Xiaomi;Xiaomi 12 Lite 8/128GB black EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type:Hybrid Dual SIM (Nano-SIM, dual stand-by)
- Dimensions:
- Weight: 
- Displaysize: 6.55 inches, 103.6 cm2
- Displaytype:AMOLED
- Memory int.:128GB 8GB RAM
- Card slot:microSDXC (uses shared SIM slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: 	Octa-core (4x2.4 GHz Kryo 670 & 4x1.8 GHz Kryo 670)
- Camera: Triple 	64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF, OIS
8 MP, f/2.2, 119° (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.4, (macro), AF
- Oper.System:Android 12, MIUI 13";;332.5000;False;False;False;19;0.0;;6934177781346;0;25/09/2022 09:29
708100;Handy;Samsung;Samsung A13 32GB blue EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Nano-SIM - Dual Sim
- Dimensions: 165.1 x 76.4 x 8.8 mm
- Weight: 195g
- Displaysize: 6.6"" 1080 x 2408 pixels 
- Displaytype: 	P LCD
- Memory int.: 32GB, 3GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
- Camera: 50 MP, f/1.8, (wide), PDAF 5 MP, f/2.2, 123° (ultrawide), 1/5"", 1.12µm 2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
- Oper.System: Android 12, One UI 4.1";;125.5000;False;False;False;11;0.0;;8806094515459;0;25/09/2022 09:29
708101;Handy;Samsung;Samsung A13 32GB black EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Nano-SIM - Dual Sim
- Dimensions: 165.1 x 76.4 x 8.8 mm
- Weight: 195g
- Displaysize: 6.6"" 1080 x 2408 pixels 
- Displaytype: 	P LCD
- Memory int.: 32GB, 3GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
- Camera: 50 MP, f/1.8, (wide), PDAF 5 MP, f/2.2, 123° (ultrawide), 1/5"", 1.12µm 2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
- Oper.System: Android 12, One UI 4.1";;124.5000;False;False;False;125;0.0;;8806094516593;0;25/09/2022 09:29
708102;Handy;Samsung;Samsung A13 32GB white EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Nano-SIM - Dual Sim
- Dimensions: 165.1 x 76.4 x 8.8 mm
- Weight: 195g
- Displaysize: 6.6"" 1080 x 2408 pixels 
- Displaytype: 	P LCD
- Memory int.: 32GB, 3GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
- Camera: 50 MP, f/1.8, (wide), PDAF 5 MP, f/2.2, 123° (ultrawide), 1/5"", 1.12µm 2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
- Oper.System: Android 12, One UI 4.1";;125.5000;False;False;False;34;0.0;;8806094516289;0;25/09/2022 09:29
708103;Handy;Samsung;Samsung A13 64 GB blue EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Nano-SIM - Dual Sim
- Dimensions: 165.1 x 76.4 x 8.8 mm
- Weight: 195g
- Displaysize: 6.6"" 1080 x 2408 pixels 
- Displaytype: 	P LCD
- Memory int.: 64GB, 4GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
- Camera: 50 MP, f/1.8, (wide), PDAF 5 MP, f/2.2, 123° (ultrawide), 1/5"", 1.12µm 2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
- Oper.System: Android 12, One UI 4.1";;139.5000;False;False;False;14;0.0;;8806094515596;0;25/09/2022 09:29
708124;Handy;Xiaomi;Xiaomi Redmi 9C 4G 3GB RAM 64GB Dual-SIM midnight gray EU;"- Type: Smartphone
- 2G Network: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2
- 3G Network: HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - Global
- 4G Network: LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300) - Global
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 164.9 x 77 x 9 mm (6.49 x 3.03 x 0.35 in)
- Weight: 196 g (6.63 oz)
- Display size: 6.53 inches, 102.9 cm2 (~81.1% screen-to-body ratio), 720 x 1600 pixels
- Display type: IPS LCD capacitive touchscreen, 16M colors
- Memory int.: 64GB, 3GB RAM
- Card slot: microSDXC,
- Keypad: Multitouch
- Data transfer: GSM, HSDPA, LTE
- Connectivity: Wi-Fi, Bluetooth
- Features: A-GPS
- CPU: Octa-core 2.3 GHz Cortex-A53, MediaTek Helio G35 (12 nm)
- Camera: 13 MP, f/1.8, (wide), 1/3.1"", 1.12µm, PDAF
5 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)LED flash, HDR, panorama; 1080p@30fps
- Secondary: 5 MP, HDR, 1080p@30fps
- Oper.System: Android 10.0 (Pie); MIUI 12
- Battery: Li-Po 5000 mAh, 10W
- Stand-by: max. x h
- Talk time: max. x h
- Specials: Fingerprint, accelerometer, gyro, proximity";;109.5000;False;False;False;39;0.0;;6934177766695;0;25/09/2022 09:29
708135;Handy;OnePlus;OnePlus 10 Pro 5G 12/256GB DS Volcanic Black;"- Type: Smartphone 
- 2G Network: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2
- 3G Network: HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100
- 4G Network: LTE band 
- 5G Network: 5G band 
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 163 x 73.9 x 8.6 mm
- Weight: 201 g 
- Display size: 6.7 inches; 1440 x 3216 pixels
- Display type: LTPO2 Fluid AMOLED, 1B colors, 120Hz, HDR10+
- Memory int.: 256GB 12GB RAM
- Card slot: No
- Keypad: full touch 
- Datatransfer: GSM / HSPA / LTE / 5G
- Connectivity: Bluetooth, Wi-Fi
- CPU: 	Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510)
- Main Camera: 48 MP, f/1.8, 23mm (wide), 1/1.43"", 1.12µm, multi-directional PDAF, Laser AF, OIS
8 MP, f/2.4, 77mm (telephoto), 1.0µm, PDAF, OIS, 3.3x optical zoom
50 MP, f/2.2, 14mm, 150° (ultrawide), 1/2.76"", 0.64µm
- Oper.System: Android 12, OxygenOS 12.1";;739.5000;False;False;False;12;0.0;;6921815619772;0;25/09/2022 09:29
708137;Handy;OnePlus;OnePlus Nord 2T 5G  8/128GB DS Jade Fog;"- Type: Smartphone 
- 2G Network: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 
- 3G Network: HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100
- 4G Network: LTE band 
- 5G Network: 5G band 
- Sim-type: Dual SIM (Nano-SIM, dual stand-by
- Dimensions: 159.1 x 73.2 x 8.2 mm
- Weight: 190 g
- Display size: 6.43 inches; 1080 x 2400 pixels
- Display type: 	AMOLED, 90Hz, HDR10+
- Memory int.: 128GB 8GB RAM
- Card slot: No
- Keypad: full touch 
- Datatransfer: GSM / HSPA / LTE / 5G
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
- Main Camera: 50 MP, f/1.9, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS
8 MP, f/2.2, 120° (ultrawide)
2 MP, f/2.2, (depth)
- Oper.System: Android 12, OxygenOS 12.1";;299.5000;False;False;False;20;0.0;;6921815621348;0;25/09/2022 09:29
708140;Handy;OnePlus;Oneplus Nord 2T 5G 12/256GB DS Gray Shadow;"- Type: Smartphone 
- 2G Network: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 
- 3G Network: HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100
- 4G Network: LTE band 
- 5G Network: 5G band 
- Sim-type: Dual SIM (Nano-SIM, dual stand-by
- Dimensions: 159.1 x 73.2 x 8.2 mm
- Weight: 190 g
- Display size: 6.43 inches; 1080 x 2400 pixels
- Display type: 	AMOLED, 90Hz, HDR10+
- Memory int.: 256GB 12GB RAM
- Card slot: No
- Keypad: full touch 
- Datatransfer: GSM / HSPA / LTE / 5G
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
- Main Camera: 50 MP, f/1.9, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS
8 MP, f/2.2, 120° (ultrawide)
2 MP, f/2.2, (depth)
- Oper.System: Android 12, OxygenOS 12.1";;375.5000;False;False;False;14;0.0;;6921815621355;0;25/09/2022 09:29
708143;Handy;OnePlus;OnePlus Nord CE 2 5G 8/128GB Bahama Blue;"- Type: Smartphone 
- 2G Network: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 
- 3G Network: HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100
- 4G Network: LTE band 
- 5G Network: 5G band 
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 160.6 x 73.2 x 7.8 mm
- Weight: 173 g
- Display size: 6.43 inches; 1080 x 2400 pixels
- Display type: 	AMOLED, 90Hz, HDR10+
- Memory int.: 128GB 8GB RAM
- Card slot: No
- Keypad: full touch 
- Datatransfer: GSM / HSPA / LTE / 5G
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55)
- Main Camera: 64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF
8 MP, f/2.2, 119° (ultrawide)
2 MP, f/2.4, (macro)
- Oper.System: Android 11, OxygenOS 11";;239.5000;False;False;False;30;0.0;;6921815620136;0;25/09/2022 09:29
